request_id,dataset_index,timestamp_s,decoded_tokens
51,346,3898879.828686653,449
50,380,3898879.828819046,449
63,346,3898879.828942749,449
48,344,3898879.829098743,449
49,295,3898879.829248887,449
58,29,3898879.829382570,449
53,191,3898879.829526814,449
62,380,3898879.829659027,449
59,362,3898879.829790751,449
61,295,3898879.829922634,449
56,424,3898879.830061378,449
60,344,3898879.830189361,449
54,168,3898879.830328944,449
55,55,3898879.830461368,449
74,380,3898879.830591261,449
66,168,3898879.830723594,449
76,152,3898879.830857118,449
71,362,3898879.830978181,449
78,168,3898879.831131425,449
75,346,3898879.831264268,449
72,344,3898879.831404302,449
79,55,3898879.831543026,449
73,295,3898879.831675039,449
70,29,3898879.831798282,449
65,191,3898879.831925255,449
67,55,3898879.832065969,449
77,191,3898879.832204972,449
64,152,3898879.832344426,449
69,122,3898879.832470069,449
68,424,3898879.832591782,449
84,344,3898879.834225014,449
82,29,3898879.834380588,449
87,346,3898879.834524162,449
80,424,3898879.834655485,449
88,152,3898879.834791008,449
86,380,3898879.834916552,449
91,55,3898879.835056025,449
92,424,3898879.835185188,449
81,122,3898879.835319752,449
90,168,3898879.835453985,449
94,29,3898879.835582958,449
95,362,3898879.835712072,449
83,362,3898879.835836885,449
85,295,3898879.835967098,449
89,191,3898879.836112402,449
93,122,3898879.836255466,449
106,29,3898879.836395619,449
111,346,3898879.836517392,449
98,380,3898879.836652796,449
105,122,3898879.836786219,449
